molecule_chembl_id,relation,standard_relation,standard_units,standard_value,units,value,target
CHEMBL1784807,=,=,nM,61.6,nM,61.6,aromatase
CHEMBL1351273,=,=,nM,63.7,nM,63.7,aromatase
CHEMBL1784808,=,=,nM,440.0,nM,440.0,aromatase
CHEMBL1538978,=,=,nM,2500.0,nM,2500.0,aromatase
CHEMBL1784809,=,=,nM,100.0,nM,100.0,aromatase
CHEMBL1784810,=,=,nM,13200.0,nM,13200.0,aromatase
CHEMBL1784811,=,=,nM,34.5,nM,34.5,aromatase
CHEMBL1784812,=,=,nM,46.7,nM,46.7,aromatase
CHEMBL1784813,=,=,nM,499.0,nM,499.0,aromatase
CHEMBL224789,=,=,nM,8.0,uM,0.008,aromatase
CHEMBL1824742,=,=,nM,4700.0,uM,4.7,aromatase
CHEMBL1824743,=,=,nM,5070.0,uM,5.07,aromatase
CHEMBL1824744,=,=,nM,10600.0,uM,10.6,aromatase
CHEMBL1824745,=,=,nM,16020.0,uM,16.02,aromatase
CHEMBL1824746,=,=,nM,19320.0,uM,19.32,aromatase
CHEMBL1824747,=,=,nM,10330.0,uM,10.33,aromatase
CHEMBL1824748,=,=,nM,10970.0,uM,10.97,aromatase
CHEMBL1824749,=,=,nM,16110.0,uM,16.11,aromatase
CHEMBL1824750,=,=,nM,4640.0,uM,4.64,aromatase
CHEMBL1824751,=,=,nM,7730.0,uM,7.73,aromatase
CHEMBL1824752,=,=,nM,10950.0,uM,10.95,aromatase
CHEMBL1824753,=,=,nM,12160.0,uM,12.16,aromatase
CHEMBL1824754,=,=,nM,13350.0,uM,13.35,aromatase
CHEMBL1824755,=,=,nM,4580.0,uM,4.58,aromatase
CHEMBL1824756,=,=,nM,10960.0,uM,10.96,aromatase
CHEMBL1824757,=,=,nM,14830.0,uM,14.83,aromatase
CHEMBL1824758,=,=,nM,19360.0,uM,19.36,aromatase
CHEMBL1824759,=,=,nM,13540.0,uM,13.54,aromatase
CHEMBL1824760,=,=,nM,13720.0,uM,13.72,aromatase
CHEMBL1824761,=,=,nM,12940.0,uM,12.94,aromatase
CHEMBL1824762,=,=,nM,31260.0,uM,31.26,aromatase
CHEMBL1824763,=,=,nM,13370.0,uM,13.37,aromatase
CHEMBL1824764,=,=,nM,16410.0,uM,16.41,aromatase
CHEMBL1824765,=,=,nM,11610.0,uM,11.61,aromatase
CHEMBL1824766,=,=,nM,26770.0,uM,26.77,aromatase
CHEMBL1824767,=,=,nM,15210.0,uM,15.21,aromatase
CHEMBL1824768,=,=,nM,15480.0,uM,15.48,aromatase
CHEMBL1824769,=,=,nM,100.0,uM,0.1,aromatase
CHEMBL1825017,=,=,nM,12200.0,uM,12.2,aromatase
CHEMBL1825018,=,=,nM,11880.0,uM,11.88,aromatase
CHEMBL1825019,=,=,nM,16310.0,uM,16.31,aromatase
CHEMBL1825020,=,=,nM,150.0,uM,0.15,aromatase
CHEMBL349822,=,=,nM,7.0,uM,0.007,aromatase
CHEMBL1825021,=,=,nM,4110.0,uM,4.11,aromatase
CHEMBL14192,=,=,nM,150.0,uM,0.15,aromatase
CHEMBL1825022,=,=,nM,79980.0,uM,79.98,aromatase
CHEMBL1444,=,=,nM,8.0,uM,0.008,aromatase
CHEMBL29482,=,=,nM,4.0,uM,0.004,aromatase
CHEMBL1825023,=,=,nM,12010.0,uM,12.01,aromatase
CHEMBL1825024,=,=,nM,1100.0,uM,1.1,aromatase
CHEMBL336638,=,=,nM,20.0,uM,0.02,aromatase
CHEMBL1825025,=,=,nM,4370.0,uM,4.37,aromatase
CHEMBL1825026,=,=,nM,5260.0,uM,5.26,aromatase
CHEMBL1825027,=,=,nM,3070.0,uM,3.07,aromatase
CHEMBL1825028,=,=,nM,7880.0,uM,7.88,aromatase
CHEMBL1825029,=,=,nM,10700.0,uM,10.7,aromatase
CHEMBL1825030,=,=,nM,3380.0,uM,3.38,aromatase
CHEMBL1825031,=,=,nM,6090.0,uM,6.09,aromatase
CHEMBL1825032,=,=,nM,3910.0,uM,3.91,aromatase
CHEMBL1825033,=,=,nM,9160.0,uM,9.16,aromatase
CHEMBL1825034,=,=,nM,5620.0,uM,5.62,aromatase
CHEMBL1825035,=,=,nM,4170.0,uM,4.17,aromatase
CHEMBL1825036,=,=,nM,2340.0,uM,2.34,aromatase
CHEMBL1825037,=,=,nM,11570.0,uM,11.57,aromatase
CHEMBL1825038,=,=,nM,12630.0,uM,12.63,aromatase
CHEMBL1825039,=,=,nM,7470.0,uM,7.47,aromatase
CHEMBL1825040,=,=,nM,9530.0,uM,9.53,aromatase
CHEMBL1825041,=,=,nM,6400.0,uM,6.4,aromatase
CHEMBL1825042,=,=,nM,7980.0,uM,7.98,aromatase
CHEMBL1825043,=,=,nM,9770.0,uM,9.77,aromatase
CHEMBL272339,=,=,nM,10600.0,uM,10.6,aromatase
CHEMBL1825044,=,=,nM,5040.0,uM,5.04,aromatase
CHEMBL1825045,=,=,nM,1360.0,uM,1.36,aromatase
CHEMBL1825046,=,=,nM,2780.0,uM,2.78,aromatase
CHEMBL1825047,=,=,nM,2270.0,uM,2.27,aromatase
CHEMBL1825048,=,=,nM,17340.0,uM,17.34,aromatase
CHEMBL1825049,=,=,nM,10700.0,uM,10.7,aromatase
CHEMBL1098737,=,=,nM,110.0,uM,0.11,aromatase
CHEMBL9165,=,=,nM,150.0,uM,0.15,aromatase
CHEMBL1915151,=,=,nM,44800.0,uM,44.8,aromatase
CHEMBL1915152,=,=,nM,64500.0,uM,64.5,aromatase
CHEMBL1915156,=,=,nM,63200.0,uM,63.2,aromatase
CHEMBL1915159,=,=,nM,68100.0,uM,68.1,aromatase
CHEMBL1915161,=,=,nM,58600.0,uM,58.6,aromatase
CHEMBL1915167,=,=,nM,47300.0,uM,47.3,aromatase
CHEMBL1915176,=,=,nM,72000.0,uM,72.0,aromatase
CHEMBL1915401,=,=,nM,57400.0,uM,57.4,aromatase
CHEMBL1915403,=,=,nM,10500.0,uM,10.5,aromatase
CHEMBL9352,=,=,nM,230.0,uM,0.23,aromatase
CHEMBL264401,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939366,=,=,nM,200.0,uM,0.2,aromatase
CHEMBL1454842,=,=,nM,800.0,uM,0.8,aromatase
CHEMBL1939519,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939520,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939521,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939522,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939523,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939524,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939525,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939526,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939527,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939528,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939529,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939530,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939531,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939532,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939533,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939534,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939535,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939536,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939537,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939538,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939539,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939540,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939541,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939542,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939543,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939544,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939545,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939546,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939547,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939548,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939549,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939550,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939551,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL503399,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939552,=,=,nM,26500.0,uM,26.5,aromatase
CHEMBL165,=,=,nM,25000.0,uM,25.0,aromatase
CHEMBL87333,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL111234,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL9352,=,=,nM,230.0,uM,0.23,aromatase
CHEMBL1956171,=,=,nM,289.0,uM,0.289,aromatase
CHEMBL1728910,=,=,nM,5030.0,uM,5.03,aromatase
CHEMBL1956175,=,=,nM,986.0,uM,0.986,aromatase
CHEMBL1956179,=,=,nM,304.0,uM,0.304,aromatase
CHEMBL1956180,=,=,nM,229.0,uM,0.229,aromatase
CHEMBL1955869,=,=,nM,93.0,uM,0.093,aromatase
CHEMBL1956183,=,=,nM,523.0,uM,0.523,aromatase
CHEMBL1956186,=,=,nM,59.0,uM,0.059,aromatase
CHEMBL1956188,=,=,nM,114.0,uM,0.114,aromatase
CHEMBL1444,=,=,nM,1.0,nM,1.0,aromatase
CHEMBL1957208,=,=,nM,6730.0,uM,6.73,aromatase
CHEMBL1957209,=,=,nM,14900.0,uM,14.9,aromatase
CHEMBL1601919,=,=,nM,900.0,uM,0.9,aromatase
CHEMBL1957210,=,=,nM,17580.0,uM,17.58,aromatase
CHEMBL1957211,=,=,nM,2390.0,uM,2.39,aromatase
CHEMBL1957212,=,=,nM,7920.0,uM,7.92,aromatase
CHEMBL1957213,=,=,nM,18000.0,uM,18.0,aromatase
CHEMBL1957214,=,=,nM,4.0,uM,0.004,aromatase
CHEMBL1957215,=,=,nM,11210.0,uM,11.21,aromatase
CHEMBL1957216,=,=,nM,164.0,uM,0.164,aromatase
CHEMBL1957217,=,=,nM,23.0,uM,0.023,aromatase
CHEMBL1957218,=,=,nM,78.0,uM,0.078,aromatase
CHEMBL1957219,=,=,nM,2680.0,uM,2.68,aromatase
CHEMBL1957220,=,=,nM,7410.0,uM,7.41,aromatase
CHEMBL1957221,=,=,nM,1040.0,uM,1.04,aromatase
CHEMBL1957222,=,=,nM,1360.0,uM,1.36,aromatase
CHEMBL1957223,=,=,nM,590.0,uM,0.59,aromatase
CHEMBL165,=,=,nM,25000.0,uM,25.0,aromatase
CHEMBL1444,=,=,nM,2.0,uM,0.002,aromatase
CHEMBL1399,=,=,nM,8.0,uM,0.008,aromatase
CHEMBL9298,=,=,nM,3.0,uM,0.003,aromatase
CHEMBL1399,=,=,nM,12.0,nM,12.0,aromatase
CHEMBL117,=,=,nM,1500.0,uM,1.5,aromatase
CHEMBL131921,=,=,nM,113000.0,uM,113.0,aromatase
CHEMBL2011191,=,=,nM,170000.0,uM,170.0,aromatase
CHEMBL2011192,=,=,nM,160000.0,uM,160.0,aromatase
CHEMBL2011193,>=,>=,nM,200000.0,uM,200.0,aromatase
CHEMBL274826,>=,>=,nM,260.0,uM,0.26,aromatase
CHEMBL2011171,=,=,nM,29000.0,uM,29.0,aromatase
CHEMBL2011172,=,=,nM,44000.0,uM,44.0,aromatase
CHEMBL2011173,=,=,nM,18000.0,uM,18.0,aromatase
CHEMBL2011174,=,=,nM,20000.0,uM,20.0,aromatase
CHEMBL2011175,=,=,nM,41000.0,uM,41.0,aromatase
CHEMBL2011176,=,=,nM,20000.0,uM,20.0,aromatase
CHEMBL2011177,=,=,nM,2400.0,uM,2.4,aromatase
CHEMBL2011178,,,,,,,aromatase
CHEMBL2011179,,,,,,,aromatase
CHEMBL2011180,=,=,nM,260.0,uM,0.26,aromatase
CHEMBL1165711,=,=,nM,41000.0,uM,41.0,aromatase
CHEMBL2011181,=,=,nM,97000.0,uM,97.0,aromatase
CHEMBL2011182,=,=,nM,99000.0,uM,99.0,aromatase
CHEMBL2011183,=,=,nM,24000.0,uM,24.0,aromatase
CHEMBL2011184,=,=,nM,11000.0,uM,11.0,aromatase
CHEMBL2011185,=,=,nM,30000.0,uM,30.0,aromatase
CHEMBL2011186,=,=,nM,5800.0,uM,5.8,aromatase
CHEMBL2011187,=,=,nM,32000.0,uM,32.0,aromatase
CHEMBL2011188,=,=,nM,5100.0,uM,5.1,aromatase
CHEMBL2011189,=,=,nM,29000.0,uM,29.0,aromatase
CHEMBL2011190,=,=,nM,61000.0,uM,61.0,aromatase
CHEMBL157101,=,=,nM,1300.0,uM,1.3,aromatase
CHEMBL1077603,=,=,nM,183.0,uM,0.183,aromatase
CHEMBL1629804,=,=,nM,135.0,uM,0.135,aromatase
CHEMBL2058266,=,=,nM,970.0,uM,0.97,aromatase
CHEMBL1629800,=,=,nM,225.0,uM,0.225,aromatase
CHEMBL1629802,=,=,nM,145.0,uM,0.145,aromatase
CHEMBL2058267,=,=,nM,1733.0,uM,1.733,aromatase
CHEMBL2058268,=,=,nM,1150.0,uM,1.15,aromatase
CHEMBL132530,=,=,nM,42.0,uM,0.042,aromatase
CHEMBL2163638,>,>,nM,500.0,nM,500.0,aromatase
CHEMBL2163639,=,=,nM,228.0,nM,228.0,aromatase
CHEMBL2163646,=,=,nM,43.0,nM,43.0,aromatase
CHEMBL9298,=,=,nM,41.0,nM,41.0,aromatase
CHEMBL2163641,=,=,nM,17.0,nM,17.0,aromatase
CHEMBL9298,=,=,nM,52.0,nM,52.0,aromatase
CHEMBL2165325,=,=,nM,275.0,nM,275.0,aromatase
CHEMBL2165324,=,=,nM,954.0,nM,954.0,aromatase
CHEMBL2165323,=,=,nM,394.0,nM,394.0,aromatase
CHEMBL2165322,=,=,nM,2901.0,nM,2901.0,aromatase
CHEMBL2165321,=,=,nM,11.0,nM,11.0,aromatase
CHEMBL2165320,=,=,nM,35.0,nM,35.0,aromatase
CHEMBL2165319,=,=,nM,22.0,nM,22.0,aromatase
CHEMBL2165318,=,=,nM,162.0,nM,162.0,aromatase
CHEMBL2165317,=,=,nM,48.0,nM,48.0,aromatase
CHEMBL2165316,=,=,nM,488.0,nM,488.0,aromatase
CHEMBL2165315,=,=,nM,49.0,nM,49.0,aromatase
CHEMBL2165314,=,=,nM,447.0,nM,447.0,aromatase
CHEMBL446083,=,=,nM,426.0,nM,426.0,aromatase
CHEMBL2165313,=,=,nM,3073.0,nM,3073.0,aromatase
CHEMBL62811,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL1083653,=,=,nM,12.0,nM,12.0,aromatase
CHEMBL1444,=,=,nM,9.9,nM,9.9,aromatase
CHEMBL132530,=,=,nM,48.6,nM,48.6,aromatase
CHEMBL1200374,=,=,nM,50.1,nM,50.1,aromatase
CHEMBL2179114,=,=,nM,20.0,nM,20.0,aromatase
CHEMBL2179113,=,=,nM,2180.0,nM,2180.0,aromatase
CHEMBL2179112,=,=,nM,181.1,nM,181.1,aromatase
CHEMBL2179111,=,=,nM,83.0,nM,83.0,aromatase
CHEMBL2179110,=,=,nM,11.8,nM,11.8,aromatase
CHEMBL2179109,=,=,nM,112.3,nM,112.3,aromatase
CHEMBL2179108,=,=,nM,18100.0,nM,18100.0,aromatase
CHEMBL2179107,=,=,nM,5200.0,nM,5200.0,aromatase
CHEMBL9352,=,=,nM,230.0,uM,0.23,aromatase
CHEMBL2208141,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL2208140,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL2208131,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL1939530,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL264401,>,>,nM,32700.0,uM,32.7,aromatase
CHEMBL165,=,=,nM,25400.0,uM,25.4,aromatase
CHEMBL488,=,=,nM,28500.0,uM,28.5,aromatase
CHEMBL2235953,=,=,nM,700.0,uM,0.7,aromatase
CHEMBL2235952,=,=,nM,1100.0,uM,1.1,aromatase
CHEMBL2235951,=,=,nM,1340.0,uM,1.34,aromatase
CHEMBL2235950,=,=,nM,550.0,uM,0.55,aromatase
CHEMBL488,=,=,nM,28500.0,uM,28.5,aromatase
CHEMBL2282047,=,=,nM,11900.0,uM,11.9,aromatase
CHEMBL2282050,=,=,nM,4400.0,uM,4.4,aromatase
CHEMBL2282053,=,=,nM,9100.0,uM,9.1,aromatase
CHEMBL2312963,=,=,nM,246.0,nM,246.0,aromatase
CHEMBL2312962,=,=,nM,32.0,nM,32.0,aromatase
CHEMBL2312961,=,=,nM,55.0,nM,55.0,aromatase
CHEMBL2312960,=,=,nM,19.0,nM,19.0,aromatase
CHEMBL2312959,=,=,nM,116.0,nM,116.0,aromatase
CHEMBL2312958,=,=,nM,74.0,nM,74.0,aromatase
CHEMBL2312957,=,=,nM,92.0,nM,92.0,aromatase
CHEMBL2312957,=,=,nM,273.0,nM,273.0,aromatase
CHEMBL2312957,=,=,nM,124.0,nM,124.0,aromatase
CHEMBL2312956,=,=,nM,59.0,nM,59.0,aromatase
CHEMBL2312955,=,=,nM,81.0,nM,81.0,aromatase
CHEMBL2312954,=,=,nM,880.0,nM,880.0,aromatase
CHEMBL2312953,=,=,nM,105.0,nM,105.0,aromatase
CHEMBL2312952,=,=,nM,74.0,nM,74.0,aromatase
CHEMBL2312951,=,=,nM,889.0,nM,889.0,aromatase
CHEMBL2312950,=,=,nM,1500.0,nM,1500.0,aromatase
CHEMBL2312949,=,=,nM,565.0,nM,565.0,aromatase
CHEMBL2311553,=,=,nM,2130.0,nM,2130.0,aromatase
CHEMBL2312948,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL1444,=,=,nM,36.0,nM,36.0,aromatase
CHEMBL9298,=,=,nM,41.0,nM,41.0,aromatase
CHEMBL2163639,=,=,nM,228.0,nM,228.0,aromatase
CHEMBL2312972,=,=,nM,140.0,nM,140.0,aromatase
CHEMBL2312971,=,=,nM,1350.0,nM,1350.0,aromatase
CHEMBL2312970,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL2312969,=,=,nM,3660.0,nM,3660.0,aromatase
CHEMBL2312968,=,=,nM,2130.0,nM,2130.0,aromatase
CHEMBL2312967,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL2312966,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL2312965,=,=,nM,3340.0,nM,3340.0,aromatase
CHEMBL2312964,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL254328,>,>,nM,5000.0,nM,5000.0,aromatase
CHEMBL9298,=,=,nM,41.0,nM,41.0,aromatase
CHEMBL2333337,=,=,nM,6393.0,nM,6393.0,aromatase
CHEMBL2333336,=,=,nM,170.0,nM,170.0,aromatase
CHEMBL2333335,=,=,nM,260.0,nM,260.0,aromatase
CHEMBL2333334,=,=,nM,565.0,nM,565.0,aromatase
CHEMBL2333333,=,=,nM,575.0,nM,575.0,aromatase
CHEMBL2333332,=,=,nM,837.0,nM,837.0,aromatase
CHEMBL2333331,=,=,nM,400.0,nM,400.0,aromatase
CHEMBL2333330,=,=,nM,1973.0,nM,1973.0,aromatase
CHEMBL2333329,=,=,nM,1100.0,nM,1100.0,aromatase
CHEMBL2333328,=,=,nM,300.0,nM,300.0,aromatase
CHEMBL2333327,=,=,nM,460.0,nM,460.0,aromatase
CHEMBL2333326,=,=,nM,480.0,nM,480.0,aromatase
CHEMBL442373,=,=,nM,2300.0,nM,2300.0,aromatase
CHEMBL78322,=,=,nM,940.0,nM,940.0,aromatase
CHEMBL307160,=,=,nM,970.0,nM,970.0,aromatase
CHEMBL1444,=,=,nM,16.53,nM,16.53,aromatase
CHEMBL2336855,=,=,nM,217.43,nM,217.43,aromatase
CHEMBL2336854,=,=,nM,235.33,nM,235.33,aromatase
CHEMBL2336853,=,=,nM,203.34,nM,203.34,aromatase
CHEMBL2336852,=,=,nM,111.09,nM,111.09,aromatase
CHEMBL2336851,=,=,nM,57.43,nM,57.43,aromatase
CHEMBL2336850,=,=,nM,46.92,nM,46.92,aromatase
CHEMBL2336849,=,=,nM,25.56,nM,25.56,aromatase
CHEMBL2336848,=,=,nM,48.93,nM,48.93,aromatase
CHEMBL2336847,=,=,nM,6.23,nM,6.23,aromatase
CHEMBL2336865,=,=,nM,27.01,nM,27.01,aromatase
CHEMBL2336864,=,=,nM,56.83,nM,56.83,aromatase
CHEMBL2336863,=,=,nM,138.72,nM,138.72,aromatase
CHEMBL2336862,=,=,nM,164.01,nM,164.01,aromatase
CHEMBL2336861,=,=,nM,21.39,nM,21.39,aromatase
CHEMBL2336860,=,=,nM,16.58,nM,16.58,aromatase
CHEMBL2336859,=,=,nM,4.93,nM,4.93,aromatase
CHEMBL2336858,=,=,nM,77.36,nM,77.36,aromatase
CHEMBL2336857,=,=,nM,148.93,nM,148.93,aromatase
CHEMBL2336856,=,=,nM,9.01,nM,9.01,aromatase
CHEMBL2137046,=,=,nM,530000.0,uM,530.0,aromatase
CHEMBL1093458,=,=,nM,6000.0,uM,6.0,aromatase
CHEMBL2386286,=,=,nM,9257.0,nM,9257.0,aromatase
CHEMBL149791,=,=,nM,24880.0,nM,24880.0,aromatase
CHEMBL2386284,=,=,nM,1029.0,nM,1029.0,aromatase
CHEMBL2386285,=,=,nM,76.8,nM,76.8,aromatase
CHEMBL3350384,=,=,nM,102.2,nM,102.2,aromatase
CHEMBL2386285,=,=,nM,90.0,nM,90.0,aromatase
CHEMBL3350384,=,=,nM,90.0,nM,90.0,aromatase
CHEMBL2420688,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420687,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420686,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420685,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420684,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420683,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420682,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420681,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420680,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420679,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420678,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420677,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420676,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420675,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL2420674,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL371430,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL193863,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL365735,>,>,nM,2000.0,nM,2000.0,aromatase
CHEMBL9352,=,=,nM,1200.0,uM,1.2,aromatase
CHEMBL2430197,=,=,nM,3200.0,uM,3.2,aromatase
CHEMBL2430196,=,=,nM,2600.0,uM,2.6,aromatase
CHEMBL9352,=,=,nM,3300.0,uM,3.3,aromatase
CHEMBL2431527,=,=,nM,10900.0,uM,10.9,aromatase
CHEMBL2431526,=,=,nM,3900.0,uM,3.9,aromatase
CHEMBL2431525,=,=,nM,47000.0,uM,47.0,aromatase
CHEMBL2431524,=,=,nM,29100.0,uM,29.1,aromatase
CHEMBL132530,=,=,nM,58600.0,uM,58.6,aromatase
CHEMBL1444,=,=,nM,3.4,nM,3.4,aromatase
CHEMBL2442766,=,=,nM,590.0,nM,590.0,aromatase
CHEMBL2442765,=,=,nM,1472.0,nM,1472.0,aromatase
CHEMBL2442764,=,=,nM,6195.0,nM,6195.0,aromatase
CHEMBL2442763,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442762,=,=,nM,13.3,nM,13.3,aromatase
CHEMBL2442761,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442760,=,=,nM,3.1,nM,3.1,aromatase
CHEMBL2442759,=,=,nM,6.0,nM,6.0,aromatase
CHEMBL2442758,=,=,nM,5.3,nM,5.3,aromatase
CHEMBL2442757,=,=,nM,454.0,nM,454.0,aromatase
CHEMBL2442756,=,=,nM,11.4,nM,11.4,aromatase
CHEMBL2442755,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442754,=,=,nM,4152.0,nM,4152.0,aromatase
CHEMBL2442753,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2440145,=,=,nM,922.0,nM,922.0,aromatase
CHEMBL2442772,=,=,nM,2112.0,nM,2112.0,aromatase
CHEMBL2442771,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442770,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442769,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442768,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL2442767,>,>,nM,10000.0,nM,10000.0,aromatase
CHEMBL3099735,=,=,nM,650.0,uM,0.65,aromatase
CHEMBL1095413,=,=,nM,1600.0,uM,1.6,aromatase
CHEMBL3099734,=,=,nM,3000.0,uM,3.0,aromatase
CHEMBL3099695,=,=,nM,6000.0,uM,6.0,aromatase
CHEMBL3099686,=,=,nM,50.0,uM,0.05,aromatase
CHEMBL3099683,=,=,nM,1100.0,uM,1.1,aromatase
CHEMBL287677,=,=,nM,6000.0,uM,6.0,aromatase
CHEMBL2011186,=,=,nM,44000.0,uM,44.0,aromatase
CHEMBL2011177,=,=,nM,17000.0,uM,17.0,aromatase
CHEMBL366460,,,,,,,aromatase
CHEMBL274318,=,=,nM,8000.0,uM,8.0,aromatase
CHEMBL275638,=,=,nM,10000.0,uM,10.0,aromatase
CHEMBL1444,=,=,nM,2.8,uM,0.0028,aromatase
CHEMBL3105528,=,=,nM,800.0,uM,0.8,aromatase
CHEMBL3105527,=,=,nM,67100.0,uM,67.1,aromatase
CHEMBL3105526,=,=,nM,2500.0,uM,2.5,aromatase
CHEMBL3105525,,,,,,,aromatase
CHEMBL3105524,=,=,nM,190000.0,uM,190.0,aromatase
CHEMBL3105523,,,,,,,aromatase
CHEMBL3105522,=,=,nM,20000.0,uM,20.0,aromatase
CHEMBL3105521,=,=,nM,33000.0,uM,33.0,aromatase
CHEMBL3105520,=,=,nM,35000.0,uM,35.0,aromatase
CHEMBL3105519,=,=,nM,24000.0,uM,24.0,aromatase
CHEMBL3105518,,,,,,,aromatase
CHEMBL3105517,=,=,nM,15000.0,uM,15.0,aromatase
CHEMBL3134108,=,=,nM,1800.0,uM,1.8,aromatase
CHEMBL3134107,=,=,nM,3300.0,uM,3.3,aromatase
CHEMBL399910,=,=,nM,900.0,uM,0.9,aromatase
CHEMBL117,=,=,nM,800.0,uM,0.8,aromatase
CHEMBL53343,>,>,nM,12500.0,nM,12500.0,aromatase
CHEMBL3134111,=,=,nM,10700.0,nM,10700.0,aromatase
CHEMBL3134115,=,=,nM,600.0,nM,600.0,aromatase
CHEMBL3134110,=,=,nM,1010.0,nM,1010.0,aromatase
CHEMBL3134114,=,=,nM,150.0,nM,150.0,aromatase
CHEMBL3134112,=,=,nM,90.0,nM,90.0,aromatase
CHEMBL3134109,=,=,nM,40.0,nM,40.0,aromatase
CHEMBL3134113,=,=,nM,80.0,nM,80.0,aromatase
CHEMBL1444,=,=,nM,1.1,nM,1.1,aromatase
CHEMBL3134228,>,>,nM,300000.0,uM,300.0,aromatase
CHEMBL3221175,=,=,nM,5300.0,uM,5.3,aromatase
CHEMBL3219070,=,=,nM,14.4,nM,14.4,aromatase
CHEMBL3219071,,,,,,,aromatase
CHEMBL1444,=,=,nM,36.2,nM,36.2,aromatase
CHEMBL934,,,,,,,aromatase
