molecule_chembl_id,canonical_smiles
CHEMBL161230,N#Cc1ccc(Cn2ccnc2)c2occc(=O)c12
CHEMBL159073,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12
CHEMBL163420,N#CCCCC1CCCc2cncn21
CHEMBL349822,N#Cc1ccc(Cn2ccnc2)cc1
CHEMBL162496,Cc1cncn1Cc1ccc(C#N)cc1
CHEMBL468419,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL460382,c1cc(CCn2ccnc2)c2ccsc2c1
CHEMBL1203757,Cc1ccc(C2CCCc3cncn32)cc1.Cl
CHEMBL1203760,CCOC(=O)c1ccc(C2CCCc3cncn32)cc1.Cl
CHEMBL1203766,Brc1ccc(C2CCCc3cncn32)cc1.Cl
CHEMBL2113524,C[C@]12CCC(=O)C(SC(F)F)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL2113619,C[C@]12CCC(=O)C(SCC#N)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21
CHEMBL9179,O=C1/C(=C\c2ccncc2)C(c2ccccc2)c2ccccc21
CHEMBL288190,C[C@]12CCC(=O)C(O)=C1CCC1C2=CC[C@]2(C)C(=O)CCC12
CHEMBL39248,CSC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O
CHEMBL39434,CSCSC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O
CHEMBL53068,C1=C(Cn2ccnc2)c2cccnc2CC1
CHEMBL300109,c1cnc2c(c1)C(Cn1ccnc1)CCC2
CHEMBL55558,C(\Cn1ccnc1)=C1/CCCc2sccc21
CHEMBL52509,c1cnc2c(c1)C(n1ccnc1)CCC2
CHEMBL305483,Nc1ccc(C2(C3CCCC3)CCC(=O)NC2=O)cc1
CHEMBL309113,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2=O
CHEMBL70901,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1
CHEMBL330452,CC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL88412,CCCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL97542,O=C1CC(c2ccccc2)Oc2cc(O)ccc21
CHEMBL95109,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1
CHEMBL95919,Oc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1
CHEMBL317935,C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1
CHEMBL113647,O=C(OCc1cccnc1)C12CC3CC(CC(C3)C1)C2
CHEMBL431843,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1
CHEMBL113242,O=C(OCc1ccncc1)C12CC3CC(CC(C3)C1)C2
CHEMBL114447,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2
CHEMBL110524,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1
CHEMBL109347,O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2
CHEMBL325461,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1
CHEMBL112509,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1
CHEMBL112292,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1
CHEMBL112908,CC(C)(OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1
CHEMBL124118,CC[C@]1(c2ccncc2)C[C@@H](C)C(=O)NC1=O
CHEMBL333185,CCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O
CHEMBL124230,CC[C@]1(c2ccncc2)C[C@H](C)C(=O)NC1=O
CHEMBL331522,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O
CHEMBL123494,CCCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O
CHEMBL338746,CCCCCCCC[C@H]1C[C@](CCCCCCCC)(c2ccncc2)C(=O)NC1=O
CHEMBL357775,CN1C(=O)CC(c2ccc(N)cc2)C1=O
CHEMBL149238,CC1(c2ccc(N)cc2)CC(=O)NC1=O
CHEMBL148903,Nc1ccc(C2CC(=O)NC2=O)cc1
CHEMBL151212,CCC1(c2ccc(N)cc2)CC(=O)NC1=O
CHEMBL151691,CN1C(=O)CC(C)(c2ccc(N)cc2)C1=O
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL157925,O=c1ccoc2cc(Cn3cnnc3)ccc12
CHEMBL158984,O=c1ccoc2cc(Cn3ccnc3)ccc12
CHEMBL421829,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12
CHEMBL348913,OCc1ccc(C2CCCc3cncn32)cc1
CHEMBL162834,N#Cc1ccc(C2CCCCc3cncn32)cc1
CHEMBL1096024,COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O
CHEMBL1203762,Cl.N#Cc1ccc(C2CCc3cncn32)cc1
CHEMBL1394757,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL2051951,CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL2111801,CCCCCCCC[C@H]1C[C@@](CC)(c2ccncc2)C(=O)NC1=O
CHEMBL274826,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL24946,CCCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL25695,CCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL24410,C=C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL24897,CC12CCC3C(C[C@@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O
CHEMBL24580,CC12CCC3C(C[C@H](c4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O
CHEMBL281871,CC12CCC3C(C[C@@H](c4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O
CHEMBL25588,C[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL24021,CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL25700,C#C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL25059,CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL24037,CCCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL282673,CCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL71612,CC12CCC3C4CCC=CC4=CC(=O)C3C1CCC2=O
CHEMBL302530,CC12CCC3C(C(=O)C=C4C=CCCC43CO)C1CCC2=O
CHEMBL71169,CC12CCC3C(C(=O)C=C4CCCCC43C=O)C1CCC2=O
CHEMBL71117,CC12CCC=CC1=CCC1C2CCC2(C)C1CC[C@@H]2O
CHEMBL71152,CC12CCC3C(CC=C4C=CCCC43C)C1CCC2=O
CHEMBL71736,CC12CCC3C(CC=C4CCCCC43C=O)C1CCC2=O
CHEMBL262723,CC12CCC3C(C(=O)C=C4C=CCCC43C)C1CCC2=O
CHEMBL302249,CC12CCCCC1=CC(=O)C1C2CCC2(C)C(O)CCC12
CHEMBL302741,CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2=O
CHEMBL308829,CC12CCC3C(CC=C4CCCCC43CO)C1CCC2O
CHEMBL311400,CC12CCC=CC1=CC(=O)C1C2CCC2(C)C1CC[C@@H]2O
CHEMBL71363,CC12CCC3C(CC=C4CCCCC43C)C1C[C@@H](Br)C2=O
CHEMBL313485,CCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL91363,CCCCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL89102,CCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL314351,CCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL88421,CCCCCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL89046,C[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL312960,CCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL441404,CCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL314991,CC[C@]1(c2ccncc2)CCC(=O)N(C)C1=O
CHEMBL314125,CCCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL321729,CC1CCC(OC(=O)Cc2ccncc2)CC1
CHEMBL103040,O=C(Cc1ccncc1)OC1=CC2CCC1C2
CHEMBL102536,CC1(C)C2CCC1(C)C(OC(=O)Cc1ccncc1)C2
CHEMBL323546,O=C(Cc1ccncc1)Oc1ccccc1
CHEMBL104047,O=C(Cc1ccncc1)OC12CC3CC(CC(C3)C1)C2
CHEMBL102981,CC(C(=O)OC1CCCCC1)c1ccncc1
CHEMBL104126,CC(C)CC(C)OC(=O)Cc1ccncc1
CHEMBL102884,CC(C)(C)C1CCC(OC(=O)Cc2ccncc2)CC1
CHEMBL103685,CC(C)(C(=O)OC1CCCCC1)c1ccncc1
CHEMBL102409,O=C(Cc1ccncc1)OC1CCCCC1
CHEMBL105298,CC1CCC(C(C)C)C(OC(=O)Cc2ccncc2)C1
CHEMBL104566,CC1CCC(OC(=O)Cc2ccncc2)C1
CHEMBL105044,CC1(OC(=O)Cc2ccncc2)CCCCC1
CHEMBL336387,CC12CCC3C(CCC4=C(Sc5ccccc5)C(=O)CCC43C)C1CCC2=O
CHEMBL334391,CC12CCC3C(CCC4=C(Oc5ccccc5)C(=O)CCC43C)C1CCC2=O
CHEMBL24387,CC(C)[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL25473,CC(C)[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL25523,CC12CCC3C(C[C@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O
CHEMBL284238,C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12
CHEMBL25735,CCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29863,CCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29864,CCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL287647,CCC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29338,CCCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29339,CCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29521,CCCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29230,CC(C)CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL282573,CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL29138,CC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL28668,CCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL28669,CC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL302305,CC12CCC3C(C(=O)C=C4C=CCCC43C=O)C1CCC2=O
CHEMBL70367,CC12CCC3C(C(=O)C=C4CCCCC43C)C1CCC2=O
CHEMBL71082,CC12CCC3C4CCCCC4=CC(=O)C3C1CCC2=O
CHEMBL421491,CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2O
CHEMBL68674,CC12CCCCC1=CCC1C2CCC2(C)C(O)CCC12
CHEMBL90856,CCCCCCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL88918,CCCCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL316262,CCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL328546,CCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL327239,CCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O
CHEMBL88842,CCCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL444844,CCC[C@]1(c2ccncc2)CCC(=O)NC1=O
CHEMBL319160,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL328863,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL319026,CC1C(OC(=O)Cc2ccncc2)CC2CC1C2(C)C
CHEMBL323585,CC(C)CCOC(=O)Cc1ccncc1
CHEMBL101743,CCC1CCC(OC(=O)Cc2ccncc2)CC1
CHEMBL105289,O=C(Cc1ccncc1)OC1CCCC1
CHEMBL335408,CC12CCC3C(C1CCC2=O)[C@H](Sc1ccccc1)CC1=C(Oc2ccccc2)C(=O)CCC13C
CHEMBL177692,Clc1ccc2c(c1)CC/C2=C\c1c[nH]cn1
CHEMBL175688,Clc1ccc2c(c1)CC/C2=C/c1c[nH]cn1
CHEMBL359817,Fc1ccc2c(c1)CC/C2=C\c1c[nH]cn1
CHEMBL179247,Fc1ccc2c(c1)CC/C2=C/c1c[nH]cn1
CHEMBL367483,N#Cc1ccc2c(c1)CCC/C2=C/c1c[nH]cn1
CHEMBL177921,N#Cc1ccc2c(c1)CC/C2=C\c1c[nH]cn1
CHEMBL175091,N#Cc1ccc2c(c1)CC/C2=C/c1ncc[nH]1
CHEMBL175144,Clc1ccc2c(c1)/C(=C/c1c[nH]cn1)CCC2
CHEMBL362187,C(=C1\CCCc2ccccc21)\c1c[nH]cn1
CHEMBL367719,C(=C1/CCCc2ccccc21)\c1c[nH]cn1
CHEMBL177468,C(=C1\CCc2ccccc21)\c1c[nH]cn1
CHEMBL178036,C(=C1/CCc2ccccc21)\c1c[nH]cn1
CHEMBL177413,N#Cc1ccc2c(c1)/C(=C/c1c[nH]cn1)CCC2
CHEMBL177274,N#Cc1ccc2c(c1)/C(=C\c1c[nH]cn1)CCC2
CHEMBL3245349,C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
CHEMBL177293,Brc1ccc2c(c1)CC/C2=C\c1c[nH]cn1
CHEMBL174579,Brc1ccc2c(c1)CC/C2=C/c1c[nH]cn1
CHEMBL179144,Fc1ccc2c(c1)CC/C2=C/c1ccncc1
CHEMBL176118,Brc1ccc2c(c1)CC/C2=C/c1cccnc1
CHEMBL176609,COc1ccc2c(c1)CC/C2=C\c1cccnc1
CHEMBL175791,COc1cccc2c1/C(=C/c1cccnc1)CC2
CHEMBL175962,C(=C1\CCc2ccccc21)\c1ccncc1
CHEMBL179149,C(=C1/CCc2ccccc21)\c1ccncc1
CHEMBL360026,C(=C1\CCCc2ccccc21)\c1ccncc1
CHEMBL424960,Fc1ccc2c(c1)CC/C2=C\c1ccncc1
CHEMBL366669,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2
CHEMBL425323,CCOc1ccc2c(c1)CC/C2=C\c1cccnc1
CHEMBL175979,COc1ccc2c(c1)CCC/C2=C\c1ccncc1
CHEMBL176886,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1
CHEMBL175550,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2
CHEMBL366570,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2
CHEMBL176101,COc1ccc2c(c1)CC/C2=C/c1cccnc1
CHEMBL362441,COc1ccc2c(c1)CCC/C2=C\c1cccnc1
CHEMBL175554,Clc1ccc2c(c1)CC/C2=C\c1ccncc1
CHEMBL175799,Clc1ccc2c(c1)CC/C2=C/c1ccncc1
CHEMBL368305,Cc1cccc2c1CC/C2=C\c1cccnc1
CHEMBL176009,Cc1cccc2c1CC/C2=C/c1cccnc1
CHEMBL176098,COc1ccc2c(c1)CCC/C2=C/c1cccnc1
CHEMBL366772,COc1ccc2c(c1)/C(=C/c1cccnc1)CC2
CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1
CHEMBL176076,Fc1cccc2c1CC/C2=C/c1cccnc1
CHEMBL179222,Brc1ccc2c(c1)CC/C2=C/c1ccncc1
CHEMBL359942,COc1ccc2c(c1)CC/C2=C\c1ccncc1
CHEMBL175609,COc1ccc2c(c1)CC/C2=C/c1ccncc1
CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1
CHEMBL369623,Clc1cccc2c1CC/C2=C/c1cccnc1
CHEMBL185165,COc1ccc2c(c1)OC(c1ccccc1)CC2n1cncn1
CHEMBL184952,COc1ccc2c(c1)OC(c1ccccc1)CC2n1cnnc1
CHEMBL187185,Oc1ccc2c(c1)OC(c1ccccc1)CC2n1cncn1
CHEMBL364326,O=c1c(-c2ccccc2)c(SCc2cccnc2)oc2cc(O)ccc12
CHEMBL185950,O=c1c(-c2ccc(O)cc2)c(SCc2ccncc2)oc2cc(O)ccc12
CHEMBL184749,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(O)ccc12
CHEMBL187068,COc1ccc(-c2c(SCc3ccncc3)oc3cc(O)ccc3c2=O)cc1
CHEMBL185819,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3cccnc3)oc2c1
CHEMBL188664,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12
CHEMBL185809,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccncc3)oc2c1
CHEMBL184051,COc1ccc2c(=O)c(-c3ccc(C)cc3)c(SCc3ccncc3)oc2c1
CHEMBL361653,COc1ccc(-c2c(SCc3ccncc3)oc3cc(OC)ccc3c2=O)cc1
CHEMBL186079,COc1ccc(-c2c(SCc3ccncc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1
CHEMBL189472,COc1ccc(-c2c(-n3ccnc3)oc3cc(OC)ccc3c2=O)cc1
CHEMBL363493,O=c1c(-c2ccccc2)c(-n2ccnc2)oc2cc(OCc3ccccc3)ccc12
CHEMBL189274,COc1ccc(-c2c(-n3ccnc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1
CHEMBL190099,COc1ccc2c(=O)c(-c3ccccc3)c(-n3cncn3)oc2c1
CHEMBL192306,COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1
CHEMBL194928,C(=C1c2ccccc2-c2ccccc21)c1cccnc1
CHEMBL370317,C(=C(c1ccccc1)c1ccccc1)c1cccnc1
CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1
CHEMBL383807,Clc1ccc2c(c1)CC/C2=C\c1cccnc1
CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2
CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1
CHEMBL381194,C(=C(c1ccccc1)c1ccccc1)c1ccncc1
CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1
CHEMBL193496,COc1ccc2c(c1)CCC/C2=C/c1ccncc1
CHEMBL195688,CC1C/C(=C\c2cccnc2)c2ccccc21
CHEMBL365120,C(=C1/CCCc2ccccc21)\c1cccnc1
CHEMBL193997,Fc1ccc2c(c1)CC/C2=C\c1cccnc1
CHEMBL364956,Fc1ccc2c(c1)CC/C2=C/c1cncnc1
CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2
CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2
CHEMBL193652,Clc1ccc2c(c1)CC/C2=C/c1cccnc1
CHEMBL383145,C(=C1c2ccccc2-c2ccccc21)c1ccncc1
CHEMBL370530,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12
CHEMBL363849,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12
CHEMBL364080,C(=C1\CCc2ccccc21)\c1cccnc1
CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1
CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1
CHEMBL195248,Fc1ccc2c(c1)CC/C2=C\c1cncnc1
CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1
CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21
CHEMBL193555,C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1
CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2
CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2
CHEMBL362968,COc1ccc2cc(-c3cccnc3)ccc2c1
CHEMBL196328,COc1ccc2cc(-c3cccnc3)ccc2c1Br
CHEMBL193343,CCOc1ccc2cc(-c3cccnc3)ccc2c1
CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1
CHEMBL197576,COc1ccc2cc(-c3cccnc3)ccc2c1Cl
CHEMBL438802,COC(=O)c1ccc2cc(-c3cccnc3)ccc2c1
CHEMBL381014,COc1ccc2c(Cl)c(-c3cccnc3)ccc2c1Cl
CHEMBL195996,c1ccc2cc(-n3ccnc3)ccc2c1
CHEMBL194472,COc1cc2ccccc2cc1-n1ccnc1
CHEMBL194641,C[C@]12CCC3C(CC[C@H]4C=CCC[C@]34C)C1CCC2=O
CHEMBL197451,C[C@]12CCC(=O)C(O)=C1CCC1C2CC[C@]2(C)OC(=O)CCC12
CHEMBL199334,COc1ccc2cc(C(c3ccc([N+](=O)[O-])cc3)n3cncn3)oc2c1
CHEMBL197650,COc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
CHEMBL202065,COc1ccc2cc(C(c3ccc(C(F)(F)F)cc3)n3cncn3)oc2c1
CHEMBL371663,CCc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1
CHEMBL446706,Oc1ccc2cc(C(c3ccc(Cl)cc3)n3cncn3)oc2c1
CHEMBL202226,N#Cc1ccc(C(c2cc3ccc(O)cc3o2)n2cncn2)cc1
CHEMBL202231,O=[N+]([O-])c1ccc(C(c2cc3ccc(O)cc3o2)n2cncn2)cc1
CHEMBL201831,COc1ccc2cc(C(c3ccc(C)cc3)n3cncn3)oc2c1
CHEMBL1629802,C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL1630280,C[C@]12CC[C@@H](O)C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
CHEMBL372999,COc1ccc2cc(C(O)(c3ccc(F)cc3)c3cccnc3)oc2c1
CHEMBL382500,COc1ccc(C(c2cc3ccc(OC)cc3o2)n2ccnc2)cc1
CHEMBL382902,COc1ccc2cc(C(c3ccc(Cl)cc3)n3cncn3)oc2c1
CHEMBL198291,COc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1
CHEMBL202612,COc1ccc2cc(C(O)(c3ccc(Cl)cc3)c3cccnc3)oc2c1
CHEMBL379019,COc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1
CHEMBL202020,COc1ccc(C(O)(c2cccnc2)c2cc3ccc(OC)cc3o2)cc1
CHEMBL202473,CN(c1ccc([N+](=O)[O-])cc1OC1CCCC1)S(C)(=O)=O
CHEMBL202474,CCC(CC)Oc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O
CHEMBL202469,CCCCCCCCCOc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O
CHEMBL202470,CCCCCCCCCOc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O
CHEMBL202471,CCCCCCOc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O
CHEMBL202030,CCC(CC)Oc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O
CHEMBL202452,CCCCCCOc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O
CHEMBL204183,CN(c1ccc([N+](=O)[O-])cc1OC1CCCCC1)S(C)(=O)=O
CHEMBL204184,CCCOc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O
CHEMBL382482,CCCOc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O
CHEMBL274387,CC(C)Oc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O
CHEMBL203869,CC(C)Oc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O
CHEMBL204501,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCC1CCCCC1
CHEMBL204502,CN(c1ccc([N+](=O)[O-])cc1OCC1CCCCC1)S(C)(=O)=O
CHEMBL437497,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCC1
CHEMBL204483,Clc1cccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)c1
CHEMBL203981,Fc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1
CHEMBL204039,Clc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1
CHEMBL382679,Cn1ccc2cc(C(c3ccc(Cl)cc3)n3ccnc3)ccc21
CHEMBL205177,N#Cc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1
CHEMBL205881,C1=C(c2cccnc2)CCc2ccccc21
CHEMBL206351,COc1ccc2c(c1)CCC(c1cccnc1)=C2
CHEMBL206283,CC1=C(c2cccnc2)CCc2ccccc21
CHEMBL205503,CCC1=C(c2cccnc2)CCc2ccccc21
CHEMBL206550,CC1Cc2ccccc2C=C1c1cccnc1
CHEMBL206070,CC1CC(c2cccnc2)=Cc2ccccc21
CHEMBL213587,O=c1c(Cn2ccnc2)c(-c2ccccc2)oc2ccccc12
CHEMBL213588,O=c1c(Cn2ccnc2)c(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12
CHEMBL377766,O=c1c(Cn2ccnc2)c(-c2ccc(Br)cc2)oc2ccccc12
CHEMBL209731,N#Cc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1
CHEMBL212473,COc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1
CHEMBL212168,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc([N+](=O)[O-])cc3)oc2c1
CHEMBL209047,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1
CHEMBL377626,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(C#N)cc3)oc2c1
CHEMBL376473,COc1cc(O)c2c(c1)O[C@]1(C)[C@@H](O)[C@@H](C)C[C@H](O)[C@@H]1C2=O
CHEMBL374535,CN(c1ccc([N+](=O)[O-])cc1OCc1ccc2ccccc2c1)S(C)(=O)=O
CHEMBL223368,CN(c1ccc([N+](=O)[O-])cc1OCc1ccccc1-c1ccccc1)S(C)(=O)=O
CHEMBL222260,Cc1ccc(COc2cc([N+](=O)[O-])ccc2N(C)S(C)(=O)=O)cc1
CHEMBL376649,CN(c1ccc([N+](=O)[O-])cc1OCc1ccc(F)cc1)S(C)(=O)=O
