molecule_chembl_id,molwt,LogP,TPSA,HBD,HBA,RotB
CHEMBL29521,274.364,2.3794000000000004,72.19,2,3,4
CHEMBL29230,274.364,2.3794000000000004,72.19,2,3,4
CHEMBL282573,246.30999999999997,1.5992,72.19,2,3,2
CHEMBL29138,218.25599999999997,0.9631000000000001,72.19,2,3,1
CHEMBL28668,260.33699999999993,1.9892999999999998,72.19,2,3,3
CHEMBL28669,260.33699999999993,1.9892999999999998,72.19,2,3,3
CHEMBL302305,298.38200000000006,3.0424000000000015,51.21,0,3,1
CHEMBL70367,286.41499999999996,4.087400000000003,34.14,0,2,0
CHEMBL71082,272.388,3.697300000000003,34.14,0,2,0
CHEMBL421491,304.43,2.8516000000000017,57.53,2,3,1
CHEMBL68674,274.44800000000004,4.700200000000005,20.23,1,1,0
CHEMBL90856,358.526,5.019100000000004,50.27,0,3,11
CHEMBL88918,330.47200000000004,4.238900000000004,50.27,0,3,9
CHEMBL316262,302.418,3.458700000000002,50.27,0,3,7
CHEMBL328546,274.36400000000003,2.6785000000000014,50.27,0,3,5
CHEMBL327239,246.31,1.8983,50.27,0,3,3
CHEMBL88842,246.30999999999997,1.9462,59.06,1,3,4
CHEMBL444844,232.28299999999996,1.5560999999999998,59.06,1,3,3
CHEMBL319160,531.4399999999999,4.205800000000003,69.06,0,7,7
CHEMBL328863,531.4399999999999,4.205800000000003,69.06,0,7,7
CHEMBL319026,273.376,3.238000000000002,39.19,0,3,3
CHEMBL323585,207.273,2.2134,39.19,0,3,5
CHEMBL101743,247.33799999999997,3.1361000000000017,39.19,0,3,4
CHEMBL105289,205.25699999999992,2.1098999999999997,39.19,0,3,3
CHEMBL335408,486.67700000000036,7.264900000000007,43.370000000000005,0,4,4
CHEMBL177692,230.698,3.5499000000000027,28.68,1,1,1
CHEMBL175688,230.698,3.5499000000000027,28.68,1,1,1
CHEMBL359817,214.24300000000002,3.0356000000000014,28.68,1,1,1
CHEMBL179247,214.24300000000002,3.0356000000000014,28.68,1,1,1
CHEMBL367483,235.29,3.1582800000000013,52.47,1,2,1
CHEMBL177921,221.263,2.76818,52.47,1,2,1
CHEMBL175091,221.263,2.76818,52.47,1,2,1
CHEMBL175144,244.72499999999997,3.940000000000002,28.68,1,1,1
CHEMBL362187,210.28,3.286600000000001,28.68,1,1,1
CHEMBL367719,210.28,3.286600000000001,28.68,1,1,1
CHEMBL177468,196.253,2.8965000000000005,28.68,1,1,1
CHEMBL178036,196.253,2.8965000000000005,28.68,1,1,1
CHEMBL177413,235.28999999999996,3.1582800000000004,52.47,1,2,1
CHEMBL177274,235.28999999999996,3.1582800000000004,52.47,1,2,1
CHEMBL3245349,394.5800000000003,5.858200000000005,34.14,0,3,2
CHEMBL131921,284.267,2.8798000000000012,79.9,2,5,2
CHEMBL177293,275.14899999999994,3.6590000000000025,28.68,1,1,1
CHEMBL174579,275.14899999999994,3.6590000000000025,28.68,1,1,1
CHEMBL179144,225.26600000000002,3.707500000000003,12.89,0,1,1
CHEMBL176118,286.17199999999997,4.330900000000003,12.89,0,1,1
CHEMBL176609,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL175791,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL175962,207.27599999999998,3.5684000000000022,12.89,0,1,1
CHEMBL179149,207.27599999999998,3.5684000000000022,12.89,0,1,1
CHEMBL360026,221.303,3.9585000000000026,12.89,0,1,1
CHEMBL424960,225.26600000000002,3.707500000000003,12.89,0,1,1
CHEMBL366669,281.3550000000001,3.9757000000000025,31.35,0,3,3
CHEMBL425323,251.32899999999998,3.967100000000003,22.12,0,2,3
CHEMBL175979,251.32899999999998,3.967100000000003,22.12,0,2,2
CHEMBL176886,251.32899999999998,3.967100000000003,22.12,0,2,3
CHEMBL175550,221.303,3.876820000000003,12.89,0,1,1
CHEMBL366570,221.303,3.876820000000003,12.89,0,1,1
CHEMBL176101,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL362441,251.32899999999998,3.967100000000003,22.12,0,2,2
CHEMBL175554,241.721,4.2218000000000035,12.89,0,1,1
CHEMBL175799,241.721,4.2218000000000035,12.89,0,1,1
CHEMBL368305,221.30300000000003,3.876820000000003,12.89,0,1,1
CHEMBL176009,221.30300000000003,3.876820000000003,12.89,0,1,1
CHEMBL176098,251.32899999999998,3.967100000000003,22.12,0,2,2
CHEMBL366772,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL366490,225.26600000000002,3.707500000000003,12.89,0,1,1
CHEMBL176076,225.26600000000002,3.707500000000003,12.89,0,1,1
CHEMBL179222,286.17199999999997,4.330900000000003,12.89,0,1,1
CHEMBL359942,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL175609,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL176287,241.721,4.2218000000000035,12.89,0,1,1
CHEMBL369623,241.721,4.2218000000000035,12.89,0,1,1
CHEMBL185165,307.353,3.3999000000000015,49.17,0,5,3
CHEMBL184952,307.353,3.3999000000000015,49.17,0,5,3
CHEMBL187185,293.326,3.0969000000000007,60.17,1,5,2
CHEMBL364326,361.4220000000001,4.8529000000000035,63.33,1,5,4
CHEMBL185950,377.4210000000001,4.558500000000002,83.56,2,6,4
CHEMBL184749,361.4220000000001,4.852900000000003,63.33,1,5,4
CHEMBL187068,391.44800000000015,4.861500000000004,72.56,1,6,5
CHEMBL185819,375.4490000000001,5.1559000000000035,52.33,0,5,5
CHEMBL188664,451.5470000000002,6.726300000000005,52.33,0,5,7
CHEMBL185809,375.4490000000001,5.1559000000000035,52.33,0,5,5
CHEMBL184051,389.4760000000001,5.464320000000004,52.33,0,5,5
CHEMBL361653,405.4750000000002,5.164500000000004,61.56000000000001,0,6,6
CHEMBL186079,481.57300000000026,6.734900000000006,61.56000000000001,0,6,8
CHEMBL189472,348.35800000000006,3.6629000000000023,66.49000000000001,0,6,4
CHEMBL363493,394.4300000000001,5.224700000000004,57.260000000000005,0,5,5
CHEMBL189274,424.45600000000013,5.233300000000004,66.49000000000001,0,6,6
CHEMBL190099,319.32000000000005,3.0493000000000006,70.15,0,6,3
CHEMBL192306,318.33200000000005,3.654300000000002,57.260000000000005,0,5,3
CHEMBL194928,255.32000000000002,4.650900000000004,12.89,0,1,1
CHEMBL370317,257.336,4.670500000000004,12.89,0,1,3
CHEMBL383806,225.26600000000002,3.707500000000003,12.89,0,1,1
CHEMBL383807,241.721,4.2218000000000035,12.89,0,1,1
CHEMBL192077,221.303,3.876820000000002,12.89,0,1,1
CHEMBL192155,243.331,3.6385000000000023,22.12,0,3,2
CHEMBL381194,257.336,4.670500000000004,12.89,0,1,3
CHEMBL194440,286.17199999999997,4.330900000000003,12.89,0,1,1
CHEMBL193496,251.32899999999998,3.967100000000003,22.12,0,2,2
CHEMBL195688,221.30299999999997,4.129400000000002,12.89,0,1,1
CHEMBL365120,221.303,3.9585000000000026,12.89,0,1,1
CHEMBL193997,225.26600000000002,3.707500000000003,12.89,0,1,1
CHEMBL364956,226.25400000000002,3.102500000000002,25.78,0,2,1
CHEMBL193858,281.3550000000001,3.9757000000000025,31.35,0,3,3
CHEMBL371742,221.303,3.876820000000002,12.89,0,1,1
CHEMBL193652,241.721,4.2218000000000035,12.89,0,1,1
CHEMBL383145,255.32000000000002,4.650900000000004,12.89,0,1,1
CHEMBL370530,275.326,4.860700000000004,12.89,0,1,1
CHEMBL363849,275.326,4.860700000000004,12.89,0,1,1
CHEMBL364080,207.27599999999998,3.5684000000000022,12.89,0,1,1
CHEMBL363621,207.27599999999998,3.5684000000000022,12.89,0,1,1
CHEMBL195354,243.331,3.6385000000000023,22.12,0,3,2
CHEMBL195248,226.25400000000002,3.102500000000002,25.78,0,2,1
CHEMBL193606,221.303,3.9585000000000026,12.89,0,1,1
CHEMBL373074,221.30299999999997,4.129400000000002,12.89,0,1,1
CHEMBL193555,283.374,5.157800000000004,12.89,0,1,2
CHEMBL365314,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL370281,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL362968,235.28600000000003,3.910400000000002,22.12,0,2,2
CHEMBL196328,314.182,4.672900000000002,22.12,0,2,2
CHEMBL193343,249.31300000000002,4.300500000000002,22.12,0,2,3
CHEMBL365735,205.26,3.9018000000000024,12.89,0,1,1
CHEMBL197576,269.731,4.563800000000002,22.12,0,2,2
CHEMBL438802,263.296,3.6884000000000023,39.19,0,3,2
CHEMBL381014,304.17600000000004,5.217200000000004,22.12,0,2,2
CHEMBL195996,194.237,3.025500000000001,17.82,0,2,1
CHEMBL194472,224.263,3.0341000000000014,27.05,0,3,2
CHEMBL194641,272.43199999999996,4.764300000000004,17.07,0,1,0
CHEMBL197451,318.41300000000007,3.699600000000003,63.6,1,4,0
CHEMBL199334,350.33400000000006,3.578800000000002,96.22,0,7,5
CHEMBL197650,330.34700000000004,3.5422800000000016,76.87,0,6,4
CHEMBL1399,293.374,2.9287600000000014,78.28999999999999,0,5,4
CHEMBL202065,373.334,4.689400000000003,53.08,0,5,4
CHEMBL371663,333.39099999999996,4.233000000000003,53.08,0,5,5
CHEMBL446706,325.75500000000005,4.021000000000003,64.08,1,5,3
CHEMBL202226,316.32,3.239280000000001,87.86999999999999,1,6,3
CHEMBL202231,336.307,3.275800000000002,107.22,1,7,4
CHEMBL201831,319.36400000000003,3.979020000000002,53.08,0,5,4
CHEMBL1629802,288.43100000000004,3.975500000000004,29.6,0,2,0
CHEMBL1630280,304.43,3.1381000000000014,54.37,1,3,0
CHEMBL7162,314.3630000000002,2.6778000000000004,98.54,1,5,5
CHEMBL56367,308.315,2.7586000000000013,98.54,1,5,5
CHEMBL372999,349.36100000000005,4.259700000000002,55.49,1,4,4
CHEMBL382500,334.375,4.284200000000003,49.42,0,5,5
CHEMBL382902,339.78200000000004,4.3240000000000025,53.08,0,5,4
CHEMBL198291,323.32700000000006,3.809700000000002,53.08,0,5,4
CHEMBL202612,365.8160000000001,4.774000000000004,55.49,1,4,4
CHEMBL379019,335.363,3.6792000000000016,62.31,0,6,5
CHEMBL202020,361.39700000000016,4.129200000000003,64.72,1,5,5
CHEMBL202473,314.363,2.3120000000000003,89.75,0,5,5
CHEMBL202474,302.35200000000003,2.5337000000000005,98.53999999999999,1,5,7
CHEMBL202469,358.4600000000001,4.095700000000003,98.53999999999999,1,5,12
CHEMBL202470,372.48700000000014,4.120000000000004,89.75,0,5,12
CHEMBL202471,316.3790000000001,2.9254000000000007,98.53999999999999,1,5,9
CHEMBL202030,316.379,2.5580000000000007,89.75,0,5,7
CHEMBL202452,330.40600000000006,2.9497000000000018,89.75,0,5,9
CHEMBL204183,328.39,2.7021000000000006,89.75,0,5,5
CHEMBL204184,274.29800000000006,1.7551,98.53999999999999,1,5,6
CHEMBL382482,288.32500000000005,1.7794,89.75,0,5,6
CHEMBL274387,274.29800000000006,1.7534999999999998,98.53999999999999,1,5,5
CHEMBL203869,288.32500000000005,1.7777999999999998,89.75,0,5,5
CHEMBL204501,328.3900000000002,2.9254000000000016,98.54,1,5,6
CHEMBL204502,342.41700000000003,2.9497000000000018,89.75,0,5,6
CHEMBL437497,300.3360000000002,2.2877,98.54,1,5,5
CHEMBL204483,307.78400000000005,4.6555000000000035,33.61,1,2,3
CHEMBL203981,291.329,4.141200000000003,33.61,1,2,3
CHEMBL204039,307.78400000000005,4.6555000000000035,33.61,1,2,3
CHEMBL382679,321.81100000000004,4.665900000000004,22.75,0,3,3
CHEMBL205177,298.349,3.8737800000000018,57.4,1,3,3
CHEMBL205881,207.276,3.5684000000000022,12.89,0,1,1
CHEMBL206351,237.302,3.5770000000000017,22.12,0,2,2
CHEMBL206283,221.30299999999997,3.9585000000000026,12.89,0,1,1
CHEMBL205503,235.32999999999996,4.348600000000003,12.89,0,1,2
CHEMBL206550,221.303,3.8144000000000027,12.89,0,1,1
CHEMBL206070,221.303,4.129400000000002,12.89,0,1,1
CHEMBL213587,302.333,3.7048000000000023,48.03,0,4,3
CHEMBL213588,347.33000000000004,3.613000000000002,91.17,0,6,4
CHEMBL377766,381.22900000000004,4.467300000000003,48.03,0,4,3
CHEMBL209731,327.343,3.576480000000001,71.82,0,5,3
CHEMBL212473,332.359,3.713400000000002,57.26,0,5,4
CHEMBL212168,377.3560000000001,3.6216000000000026,100.4,0,7,5
CHEMBL209047,411.25500000000005,4.475900000000003,57.260000000000005,0,5,4
CHEMBL377626,357.3690000000001,3.5850800000000023,81.05,0,6,4
CHEMBL376473,308.33000000000004,1.1123999999999996,96.22,3,6,1
CHEMBL374535,386.4290000000001,3.722800000000003,89.75,0,5,6
CHEMBL223368,412.46700000000016,4.236600000000005,89.75,0,5,7
CHEMBL222260,350.3960000000001,2.878020000000002,89.75,0,5,6
CHEMBL376649,354.35900000000004,2.7087000000000003,89.75,0,5,6
CHEMBL222250,336.3690000000001,2.5696000000000003,89.75,0,5,6
CHEMBL376303,381.3660000000001,2.4778000000000002,132.89,0,7,7
CHEMBL13784,203.20100000000002,1.8396,60.96,0,4,3
CHEMBL26065,237.25799999999998,2.6096000000000013,50.19,1,3,1
CHEMBL163922,183.21400000000003,1.80308,41.61,0,3,2
CHEMBL211207,237.1,2.6939,17.82,0,2,2
CHEMBL375292,248.28900000000004,2.5996200000000007,43.6,0,4,1
CHEMBL387518,262.272,1.9327999999999999,60.67,0,5,2
CHEMBL225447,232.286,3.5012000000000025,17.82,0,2,1
CHEMBL223874,308.38400000000007,4.703700000000004,17.82,0,2,2
CHEMBL376371,309.372,4.098700000000003,30.71,0,3,2
CHEMBL387892,256.26099999999997,2.0463999999999998,57.260000000000005,0,5,3
CHEMBL427247,226.235,2.0378,48.03,0,4,2
CHEMBL225472,256.261,2.0463999999999998,57.260000000000005,0,5,3
CHEMBL388604,257.249,1.4413999999999998,70.15,0,6,3
CHEMBL225178,256.261,2.0685,57.260000000000005,0,5,4
CHEMBL375497,286.28700000000003,2.0770999999999997,66.49000000000001,0,6,5
CHEMBL437731,318.33200000000005,3.8301000000000025,57.260000000000005,0,5,4
CHEMBL390569,254.33299999999997,3.380700000000002,37.91,1,2,3
CHEMBL375046,256.26099999999997,2.0463999999999998,57.260000000000005,0,5,3
CHEMBL224228,226.23500000000004,2.0378,48.03,0,4,2
CHEMBL224649,226.235,2.0378,48.03,0,4,2
CHEMBL223929,227.223,1.4327999999999999,60.92,0,5,2
CHEMBL390152,256.261,2.0685,57.260000000000005,0,5,4
CHEMBL223983,256.26099999999997,2.0463999999999998,57.26,0,5,3
CHEMBL224786,302.33299999999997,3.7048000000000023,48.03,0,4,3
CHEMBL224787,332.3590000000001,3.713400000000002,57.260000000000005,0,5,4
CHEMBL225499,332.35900000000004,3.6168000000000022,57.260000000000005,0,5,5
CHEMBL224600,242.303,3.407090000000001,30.96,0,4,2
CHEMBL376786,381.2290000000001,4.389700000000002,48.03,0,4,3
CHEMBL225079,327.343,3.4988800000000015,71.82,0,5,3
CHEMBL225128,211.26800000000003,2.5381800000000005,41.61,0,3,2
CHEMBL225053,237.30599999999995,3.0723800000000017,41.61,0,3,2
CHEMBL1444,285.31,2.65916,78.29,0,5,3
CHEMBL224789,285.31,2.65916,78.29,0,5,3
CHEMBL224790,286.298,2.0541599999999995,91.18,0,6,3
CHEMBL223452,296.33299999999997,3.4001600000000014,73.36,0,4,3
CHEMBL223554,295.34499999999997,4.005160000000003,60.47,0,3,3
CHEMBL223555,264.33199999999994,3.373280000000001,54.5,0,4,2
CHEMBL388187,299.33700000000005,2.83326,78.29,0,5,3
CHEMBL224462,313.36400000000003,3.2233600000000013,78.29,0,5,4
CHEMBL225550,303.3,2.740360000000001,78.29,0,5,3
CHEMBL388515,303.3,2.740360000000001,78.29,0,5,3
CHEMBL225360,304.288,2.1353599999999995,91.18,0,6,3
CHEMBL225378,302.312,3.345360000000001,65.4,0,4,3
CHEMBL388959,235.28599999999997,3.294100000000002,29.96,0,2,1
CHEMBL376039,289.37800000000004,4.172900000000003,29.96,0,2,1
CHEMBL224665,347.3300000000001,3.535400000000002,91.16999999999999,0,6,4
CHEMBL223176,262.312,3.1624000000000008,34.89,0,3,4
CHEMBL522917,381.2290000000001,4.389700000000002,48.03,0,4,3
CHEMBL525379,347.3300000000001,3.535400000000002,91.16999999999999,0,6,4
CHEMBL451201,327.343,3.4988800000000015,71.82,0,5,3
CHEMBL389433,308.77200000000005,4.050500000000003,46.5,1,3,3
CHEMBL224060,324.77500000000003,2.8509,61.42,0,6,3
CHEMBL223717,251.32899999999998,3.5336000000000016,22.12,0,2,2
CHEMBL225497,330.22499999999997,4.296100000000004,22.12,0,2,2
CHEMBL223607,227.223,1.4327999999999999,60.92,0,5,2
CHEMBL375043,233.27400000000003,2.9562800000000014,41.61,0,3,2
CHEMBL224391,251.289,3.166120000000001,54.75,0,4,2
CHEMBL374934,183.214,1.80308,41.61,0,3,2
CHEMBL229945,412.48200000000026,4.867200000000005,63.220000000000006,0,6,9
CHEMBL425670,382.4560000000002,4.893100000000005,53.99,0,5,7
CHEMBL389925,338.40300000000013,4.511200000000003,66.76,2,4,6
CHEMBL229789,338.40300000000013,4.616000000000004,55.760000000000005,1,4,4
CHEMBL229790,382.45600000000013,4.893100000000005,53.99000000000001,0,5,7
CHEMBL388374,338.40300000000013,4.616000000000003,55.76,1,4,4
CHEMBL229635,352.4300000000001,4.919000000000004,44.760000000000005,0,4,5
CHEMBL229906,322.4040000000001,4.910400000000004,35.53,0,3,4
CHEMBL229908,284.311,3.410300000000002,44.760000000000005,0,4,3
CHEMBL228985,338.4030000000001,4.746700000000004,44.760000000000005,0,4,5
CHEMBL229094,370.44500000000016,4.224500000000004,75.99000000000001,2,5,8
CHEMBL390496,496.29,1.80658,127.13,1,8,6
CHEMBL226736,400.4200000000002,1.21058,136.35999999999999,1,9,7
CHEMBL226737,395.40400000000005,1.0736600000000003,150.91999999999996,1,9,6
CHEMBL390717,434.8650000000002,1.86398,136.35999999999999,1,9,7
CHEMBL388291,291.314,2.3252800000000002,77.97000000000001,1,6,4
CHEMBL226738,309.30400000000003,2.4643800000000002,77.97000000000001,1,6,4
CHEMBL226789,325.759,2.9786800000000015,77.97000000000001,1,6,4
CHEMBL388506,370.21000000000004,3.087780000000002,77.97000000000001,1,6,4
CHEMBL226790,417.21000000000004,2.9298800000000016,77.97000000000001,1,6,4
CHEMBL226791,321.3400000000001,2.333880000000001,87.2,1,7,5
CHEMBL226841,316.324,2.19696,101.76000000000002,1,7,4
CHEMBL226842,359.311,3.3440800000000017,77.97000000000001,1,6,4
CHEMBL388507,355.7850000000001,2.9872800000000024,87.2,1,7,5
CHEMBL226843,360.204,3.632080000000002,77.97000000000001,1,6,4
CHEMBL226891,363.274,2.881680000000001,77.97000000000001,1,6,4
CHEMBL226892,388.38400000000007,1.34108,127.13,1,8,6
CHEMBL390077,404.8390000000001,1.85538,127.13,1,8,6
CHEMBL226893,449.29000000000013,1.9644799999999993,127.13,1,8,6
CHEMBL226945,400.4200000000002,1.2105799999999998,136.35999999999999,1,9,7
CHEMBL390078,291.314,2.3252799999999993,77.97000000000001,1,6,4
CHEMBL390079,309.30400000000003,2.4643800000000002,77.97000000000001,1,6,4
CHEMBL226946,325.759,2.9786800000000015,77.97000000000001,1,6,4
CHEMBL226947,370.21000000000004,3.0877800000000013,77.97000000000001,1,6,4
CHEMBL388093,321.3400000000001,2.33388,87.2,1,7,5
CHEMBL226999,359.311,3.3440800000000017,77.97000000000001,1,6,4
CHEMBL244795,262.312,3.1624000000000008,34.89,0,3,4
CHEMBL519436,324.77500000000003,2.8509,61.42,0,6,3
CHEMBL558103,324.37600000000003,4.313000000000004,66.76,2,4,3
CHEMBL1162951,322.4040000000001,4.9104000000000045,35.53,0,3,4
CHEMBL2096872,251.32899999999998,3.5336000000000016,22.12,0,2,2
CHEMBL2096873,330.22499999999997,4.296100000000004,22.12,0,2,2
CHEMBL283196,272.303,4.613200000000003,30.21,0,2,1
CHEMBL206300,223.27499999999998,3.1869000000000014,22.12,0,2,2
CHEMBL387386,336.3690000000001,2.853720000000001,98.53999999999999,1,5,6
CHEMBL223369,352.3680000000001,2.5539000000000005,107.76999999999998,1,6,7
CHEMBL223421,364.42300000000006,3.668700000000002,98.53999999999999,1,5,7
CHEMBL373427,340.33200000000005,2.684400000000001,98.54,1,5,6
CHEMBL220774,356.78700000000003,3.1987000000000014,98.54,1,5,6
CHEMBL220829,401.23800000000006,3.307800000000001,98.54,1,5,6
CHEMBL426541,398.4400000000001,4.212300000000003,98.54,1,5,7
CHEMBL374651,336.3690000000001,2.5878000000000005,98.54,1,5,7
CHEMBL220885,372.4020000000001,3.698500000000002,98.54,1,5,6
CHEMBL220886,350.3960000000001,3.162140000000001,98.53999999999999,1,5,6
CHEMBL224037,366.3950000000001,2.5782000000000007,98.97999999999999,0,6,7
CHEMBL220792,370.8140000000001,3.2230000000000016,89.75,0,5,6
CHEMBL220793,415.26500000000004,3.3321000000000023,89.75,0,5,6
CHEMBL373377,412.4670000000001,4.236600000000005,89.75,0,5,7
CHEMBL436515,350.3960000000001,2.6121000000000008,89.75,0,5,7
CHEMBL222189,386.4290000000001,3.722800000000002,89.75,0,5,6
CHEMBL223108,322.34200000000004,2.5453,98.54,1,5,6
CHEMBL223109,367.3390000000001,2.4535,141.68,1,7,7
CHEMBL223161,372.4020000000001,3.698500000000002,98.54,1,5,6
CHEMBL223162,398.4400000000001,4.212300000000003,98.54,1,5,7
CHEMBL397728,262.312,3.1624000000000008,34.89,0,3,4
CHEMBL243960,338.4100000000001,4.829400000000004,34.89,0,3,5
CHEMBL243961,338.4100000000001,4.829400000000004,34.89,0,3,5
CHEMBL388930,307.3090000000001,3.0706000000000016,78.03,0,5,5
CHEMBL243755,307.30899999999997,3.0706000000000007,78.02999999999999,0,5,5
CHEMBL243756,383.4070000000001,4.737600000000004,78.02999999999999,0,5,6
CHEMBL242454,341.2080000000001,3.9249000000000027,34.89,0,3,4
CHEMBL252642,256.257,2.8043000000000013,66.76,2,4,1
CHEMBL404225,274.319,4.546300000000003,26.3,0,2,1
CHEMBL256665,290.31800000000004,4.251900000000003,46.53,1,3,1
CHEMBL439241,290.31800000000004,4.251900000000003,46.53,1,3,1
CHEMBL258257,299.32900000000006,4.417980000000003,50.09,0,3,1
CHEMBL255108,299.32900000000006,4.417980000000003,50.09,0,3,1
CHEMBL402970,270.284,3.1073000000000013,55.76,1,4,2
CHEMBL255110,256.257,2.8043000000000013,66.76,2,4,1
CHEMBL256407,270.284,3.1073000000000013,55.76,1,4,2
CHEMBL404981,286.287,3.132200000000002,81.47,1,4,5
CHEMBL271794,486.59300000000025,5.5807000000000055,75.71000000000001,1,4,8
CHEMBL409271,435.50500000000017,3.7853800000000026,99.5,1,5,7
CHEMBL270283,460.55500000000023,5.066900000000005,75.71000000000001,1,4,7
CHEMBL270915,489.93700000000024,4.475300000000004,118.85,1,6,8
CHEMBL270917,416.54300000000006,4.180200000000004,75.71000000000001,1,4,7
CHEMBL271129,479.3850000000002,5.220500000000005,75.71000000000001,1,4,7
CHEMBL443066,410.4950000000001,3.913700000000003,75.71000000000001,1,4,7
CHEMBL272456,348.42400000000004,2.6198000000000006,75.71000000000001,1,4,6
CHEMBL272398,306.38700000000006,2.2436,72.63,1,4,5
CHEMBL272464,398.44000000000017,4.283020000000003,98.54,1,5,7
CHEMBL405881,429.41000000000014,3.8828000000000022,141.68,1,7,8
CHEMBL28,270.24,2.576800000000001,90.9,3,5,1
CHEMBL9352,272.25600000000003,2.5099000000000014,86.99000000000001,3,5,1
CHEMBL169,456.7110000000003,7.089500000000009,57.53,2,2,1
CHEMBL195571,221.25900000000001,3.607400000000002,33.120000000000005,1,2,1
CHEMBL438549,240.306,2.861700000000001,37.91,1,2,2
CHEMBL464007,422.47700000000015,5.2998000000000065,111.13000000000002,4,6,5
CHEMBL458187,422.47700000000015,5.517600000000007,111.13,4,6,6
CHEMBL463638,532.5450000000002,4.864700000000007,153.75,5,9,10
CHEMBL514745,502.51900000000023,4.856100000000006,144.52,5,8,9
CHEMBL458188,310.34900000000005,4.725300000000005,73.83,3,4,3
CHEMBL457678,356.37400000000014,2.878700000000001,96.22000000000001,3,6,2
CHEMBL457679,354.35800000000006,3.7911000000000032,111.13000000000002,4,6,3
CHEMBL457680,340.37500000000006,4.018600000000004,86.99000000000001,3,5,3
CHEMBL458395,288.25500000000005,2.215500000000001,107.22000000000001,4,6,1
CHEMBL457686,340.3750000000001,4.018600000000002,86.99000000000001,3,5,3
CHEMBL465879,258.317,3.2817000000000016,49.69,2,3,5
